1,9.8,2.9,9.9
2,5.4,0.3,0.5
3,1.8,3.8,9.2
4,10.4,3.2,8
5,12,2.2,5.3
6,10.8,3.6,8
7,0.9,0.7,7.8
8,4,2,6.1
9,10.3,1.1,8.5
10,0.1,0.6,3
11,2.6,1.2,9.4
12,2.1,3.6,5.5
13,1.4,3,9.1
14,1.7,2.3,5.9
15,10.8,3.6,2.5
16,8.4,3.2,6.6
17,7.9,1.3,9.4
18,3.8,4,8
19,3.7,1.1,5.1
20,9.5,3.9,10
21,10.9,1.6,1.4
22,5.3,3.2,3.1
23,5.2,3.7,1.1
24,11.3,4,5
25,7.5,0.2,0.7
26,5.5,2,4.9
27,8.5,0.2,7.4
28,7.1,0.8,7
29,3.1,1,3
30,2.7,3.4,1.6
31,10.1,0.7,3.4
32,11.2,3.3,2.4
33,7.3,2.5,4.2
34,6.1,1.6,3.7
35,7.4,2.5,9.9
36,9.6,3.8,0.8
37,5,3.9,5.2
38,0.5,0.7,8.7
39,9.2,2,6.9
40,5.3,3.7,4.7
41,4.1,3.6,0.7
42,3.8,2,2.3
43,6.5,2.2,2.1
44,11.2,1.2,2.4
45,2.7,1,5.8
46,4.8,0.7,9.8
47,9.7,1.2,6.3
48,1.3,1.8,2.7
49,9.7,3.3,0.5
50,6.7,3.7,5.3
51,1.5,1.5,7.5
52,7.5,1.5,2.6
53,8.7,1.1,9
54,0.5,3.9,7.1
55,3.3,1.4,1.6
56,3.7,1.5,7.5
57,1,3.1,9.7
58,11.4,0.5,3.5
59,5,3.8,8.3
60,0.8,1.5,9.3
61,4.9,0.3,7.3
62,3.4,3,6.2
63,2.9,3.9,6.9
64,4.6,2.6,6.9
65,1.5,2.4,2.5
66,1.2,3.3,8.3
67,11,1.5,1
68,4.6,0.1,1.5
69,2,1.4,5.8
70,3.8,0.4,0.4
71,2.4,3,4
72,3.6,1.7,8.4
73,4.1,1,6.8
74,10.9,2.6,0.8
75,10.7,1,0.7
76,11,1.8,1.7
77,6.3,1,9.5
78,7.5,1.1,3.3
79,10.5,3.8,5
80,10.6,2.7,5.7
81,2,0.1,1
82,11.5,3.4,3
83,7.3,0.4,3.3
84,9.7,3,9
85,4.7,2.2,3.9
86,4.4,0.1,7.3
87,8.8,3,4.5
88,10.9,2.6,0.5
89,4.1,2.2,4
90,9.7,1.3,5.6
91,8.3,3.2,0.7
92,1.7,2.4,3.3
93,11.9,0.5,0.3
94,3.1,1.2,2.3
95,6.4,3,3
96,1.5,2.9,5.3
97,9.4,2.7,1.3
98,4.4,0.2,6.6
99,3.1,2.5,4.8
100,1.5,3.2,3.4
