1,8,1,8
2,7,4,7
3,11,3,9
4,7,3,1
5,6,2,6
6,4,2,7
7,10,3,7
8,6,2,3
9,4,3,7
10,1,4,3
11,11,1,10
12,11,4,1
13,2,1,4
14,8,1,3
15,5,4,4
16,9,4,2
17,1,1,6
18,11,4,2
19,6,1,6
20,8,1,2
21,9,1,5
22,8,4,1
23,8,2,2
24,7,3,7
25,6,1,1
26,6,2,7
27,11,3,3
28,10,1,10
29,4,1,8
30,5,2,7
31,8,1,2
32,5,4,5
33,6,1,7
34,8,1,7
35,4,1,4
36,9,3,9
37,11,3,10
38,6,2,5
39,11,1,2
40,7,3,10
41,4,1,9
42,11,3,9
43,10,4,9
44,3,3,6
45,2,1,10
46,7,3,2
47,10,3,10
48,2,4,1
49,8,1,1
50,5,2,1
51,7,2,4
52,8,3,2
53,3,1,6
54,3,4,2
55,1,2,2
56,4,2,9
57,1,3,2
58,9,1,4
59,4,4,8
60,12,3,8
61,2,2,5
62,12,3,8
63,11,1,4
64,4,2,9
65,7,2,2
66,12,1,9
67,4,4,4
68,12,1,8
69,4,2,1
70,5,3,1
71,12,3,5
72,12,1,9
73,8,3,8
74,4,3,3
75,5,3,6
76,4,1,3
77,5,2,9
78,12,2,4
79,6,3,10
80,1,2,9
81,4,2,5
82,10,3,1
83,2,1,4
84,8,3,3
85,5,4,8
86,8,1,5
87,7,3,1
88,7,4,9
89,1,4,4
90,12,1,8
91,5,4,10
92,12,3,4
93,12,3,10
94,3,2,6
95,5,3,4
96,7,1,8
97,1,4,6
98,5,1,9
99,5,2,2
100,1,2,9
