1,10,4,9
2,10,4,2
3,2,4,4
4,10,2,2
5,11,4,8
6,8,2,8
7,5,1,9
8,6,4,8
9,1,1,7
10,7,1,6
11,4,4,4
12,5,1,7
13,7,4,3
14,10,2,7
15,4,2,3
16,7,3,1
17,2,1,6
18,7,3,1
19,3,1,2
20,5,3,6
21,1,3,9
22,6,4,10
23,8,4,3
24,11,2,5
25,3,2,5
26,5,1,1
27,10,2,10
28,8,3,4
29,4,1,2
30,12,1,3
31,6,4,3
32,5,3,1
33,8,1,9
34,3,3,8
35,5,4,6
36,4,1,2
37,10,3,4
38,9,1,6
39,4,3,5
40,5,2,4
41,7,4,7
42,10,4,9
43,1,3,5
44,4,1,5
45,9,3,1
46,5,4,9
47,2,1,3
48,6,2,7
49,6,4,5
50,4,2,10
51,8,2,6
52,9,4,10
53,8,4,4
54,5,1,8
55,2,4,2
56,5,3,1
57,10,4,5
58,2,1,4
59,11,4,9
60,5,2,7
61,2,4,6
62,9,1,10
63,12,1,10
64,6,4,9
65,9,2,1
66,1,3,6
67,11,1,7
68,7,3,10
69,12,3,9
70,10,2,4
71,7,1,2
72,10,4,8
73,4,3,2
74,7,3,10
75,3,1,8
76,12,4,8
77,2,2,10
78,3,4,9
79,1,1,7
80,11,4,9
81,6,4,7
82,4,4,4
83,6,2,4
84,9,1,9
85,3,4,6
86,8,2,6
87,1,1,9
88,2,3,7
89,9,3,2
90,6,3,4
91,12,4,5
92,4,4,2
93,1,2,1
94,7,4,10
95,10,1,9
96,3,3,4
97,3,4,1
98,11,2,1
99,8,1,9
100,3,3,1
