1,3,1.8,1.8
2,0.6,2.6,3.3
3,9.2,3,8.6
4,4.6,3.2,5.8
5,3.7,3.1,3.8
6,3.5,3.1,0.1
7,5.7,0.8,3.6
8,3.7,2.4,1.4
9,4.6,2.1,4.7
10,9.6,3.2,2.7
11,8.6,2.3,6.7
12,4.8,1.3,2.5
13,6.2,3.8,2.3
14,4.6,3.1,6.5
15,11.3,3.7,10
16,10.7,0.5,7.8
17,4.7,1.9,8.9
18,8.4,2.2,0.4
19,1.4,3.3,2.4
20,6.9,1.2,5.8
21,9.8,0.9,9.5
22,8.3,1.8,3.6
23,3.1,0.3,2.1
24,6.4,1.6,2.1
25,9.5,2.2,3.4
26,1.6,1.9,6.1
27,2.7,2.6,3.8
28,8.9,0.6,8.1
29,0.8,0.7,6.2
30,4.3,1.1,4.6
31,1.2,1.1,0.8
32,5,3.6,9.4
33,0.1,0.6,0.1
34,0.6,1.2,3.5
35,7.7,3.2,6.7
36,5,1.5,1.6
37,2,0.1,1.7
38,5.9,1.9,7.1
39,2.8,0.3,3.7
40,8.1,4,7.5
41,2.7,0.3,2.7
42,4.4,2.9,9.3
43,7.7,2,3.9
44,11.8,3.8,2
45,0.2,1.4,9.7
46,3.7,1.7,2.4
47,11.6,1.3,1.7
48,8.4,2.7,2.3
49,10,1.7,3.3
50,0.1,2.3,6.5
51,10.7,0.5,3.3
52,8.6,2.7,9.7
53,0.2,3.6,8
54,7,2,2.2
55,8.5,3.6,3.5
56,5,2,3.5
57,10.3,3.1,4.3
58,5.7,0.4,7
59,11.6,0.4,8.1
60,1.7,2.7,1.6
61,8.5,0.1,9.4
62,2.4,3.7,1
63,7,3.8,5.6
64,2.3,0.7,0.4
65,8,0.9,6.5
66,1.8,2,1.5
67,5.8,3.2,7
68,8,0.8,5.1
69,1.7,1.2,9.3
70,6.4,3.4,7.4
71,6.3,1.9,2
72,4,1.8,0.3
73,1.6,1.5,5.2
74,5.2,3.8,9.3
75,11.6,0.8,8.4
76,11.3,3.8,8.3
77,3.3,0.7,0.8
78,1.7,3.1,8.7
79,6.7,2.4,2.5
80,2.2,2.2,2.6
81,1.8,2.6,7.2
82,0.5,1.4,0.5
83,7.3,3.8,7
84,8.2,2.7,3
85,5.9,2.1,6.3
86,5.6,0.8,1.3
87,11.7,2.9,9.5
88,5.5,3.2,1.6
89,0.9,3.2,6.1
90,6.3,1.8,4
91,10.1,1.8,7.9
92,0.1,2.8,0.3
93,9.2,0.7,3.7
94,6.4,3.2,8
95,3.2,1.3,7.4
96,10.1,2.4,9.2
97,4.2,0.2,0.9
98,10.4,2.2,4.2
99,3.1,1,6.9
100,9.3,0.9,0.7
