1,7.2,2.6,6.1
2,0.7,0.7,6.4
3,0.3,3.4,9.1
4,8.8,3.4,1.4
5,1.4,1,8.6
6,5.7,2.7,7.3
7,6.9,0.6,9.1
8,6.4,0.6,3.2
9,9.1,4,4.6
10,11.9,2.8,5.4
11,1.6,3.8,7.2
12,1.3,0.9,3.9
13,4.9,3,0.8
14,2.3,3.1,0.1
15,7.4,4,4.5
16,2.1,2,1.9
17,6.3,0.3,7.9
18,9.5,0.9,9.4
19,9.3,2.7,5.1
20,6.6,3.3,8.3
21,10.7,1,6.1
22,9.2,2.7,8.4
23,11.5,2.1,6.6
24,5.4,2,3.4
25,4.9,0.8,0.9
26,4.7,1.2,9.8
27,10,1.5,6.7
28,0.5,2,8
29,7.2,1.9,2.9
30,8.3,2.8,5.3
31,2,1.2,8.9
32,10.1,1.5,7.2
33,10.4,1.5,2.1
34,1.4,3.5,1.6
35,5.5,0.7,1.8
36,0.7,3.6,7.4
37,8.1,0.4,0.8
38,4.4,2.3,5.5
39,9.8,3.5,9.7
40,7.2,1.8,0.7
41,0.8,0.6,7.9
42,6.5,1.5,5.9
43,11.5,4,3.7
44,9.3,1.2,5.2
45,7,1.2,3.1
46,0.3,0.8,1
47,8.4,2.6,1.2
48,1,3.9,9.7
49,0.9,2.5,3.2
50,11,0.9,0.4
51,6.3,3.3,8.5
52,1.4,1.9,0.4
53,4.9,2.9,1.9
54,8,3.2,7.2
55,8.2,2.3,8.4
56,1.5,0.9,8.6
57,11.1,3,9.7
58,3.4,1.5,3.9
59,0.5,3.7,2.5
60,4,2.4,7.4
61,6.4,1.5,1.5
62,10.8,0.8,1.9
63,5.9,3.5,3.1
64,8.6,0.9,1.4
65,5.9,2,4.4
66,4.3,1.4,8
67,4.8,2.3,8.1
68,3.3,4,1.9
69,6.1,2.5,9.1
70,5.8,3.1,3.1
71,5.3,2.5,2.1
72,9.5,1.7,7.8
73,9.8,2,2.7
74,2.6,2.2,7.5
75,0.7,2.3,4.1
76,8.8,3.8,2.9
77,3.9,1.4,8.7
78,7,2.2,2.9
79,1,0.7,4.3
80,10.4,1.7,2.5
81,8.4,2.5,8.9
82,1.8,0.9,7.4
83,0.8,0.9,7
84,3,0.5,3.5
85,10.8,1.1,5.8
86,11.5,2.8,0.5
87,8.9,0.8,2
88,6.2,3.6,3.4
89,2.8,2.3,5.3
90,2.5,3.3,7.1
91,1.3,2.9,9.8
92,2.3,1.5,5.5
93,8.7,3.4,6.4
94,9.2,2.4,1.7
95,5.1,2.1,1.5
96,5.3,0.7,9.2
97,8,2.7,5.4
98,3.9,4,4
99,8.6,1.8,2.5
100,0.2,0.8,5.2
