1,3,4,9
2,8,3,7
3,12,4,3
4,7,4,9
5,7,2,4
6,3,1,2
7,2,2,10
8,3,3,9
9,4,3,6
10,4,2,7
11,2,2,3
12,2,2,3
13,11,3,5
14,11,2,9
15,3,1,10
16,11,2,1
17,5,4,2
18,2,4,2
19,5,1,2
20,10,3,4
21,11,3,4
22,1,2,3
23,4,1,8
24,4,4,1
25,4,4,4
26,8,1,9
27,6,3,1
28,9,1,7
29,1,4,10
30,5,2,7
31,9,3,1
32,6,4,5
33,1,1,3
34,3,2,2
35,3,2,9
36,4,3,8
37,6,2,5
38,1,4,3
39,7,1,8
40,8,2,8
41,1,1,8
42,4,1,4
43,5,2,3
44,7,4,10
45,6,4,4
46,4,4,7
47,1,1,1
48,5,3,6
49,12,4,5
50,12,4,3
51,8,2,3
52,11,1,2
53,9,4,10
54,8,4,7
55,10,2,1
56,4,4,10
57,8,4,5
58,4,4,8
59,4,1,9
60,4,4,4
61,5,4,5
62,5,1,8
63,7,4,6
64,1,3,7
65,2,3,9
66,5,1,7
67,10,1,5
68,6,3,7
69,10,4,6
70,10,4,4
71,3,3,6
72,9,3,2
73,10,4,6
74,10,4,3
75,8,2,4
76,7,4,1
77,5,2,1
78,3,2,3
79,3,1,5
80,11,4,1
81,1,2,8
82,7,1,9
83,10,3,9
84,8,2,10
85,2,4,4
86,1,2,10
87,12,1,2
88,7,3,3
89,5,4,6
90,3,1,7
91,4,2,7
92,12,2,5
93,6,1,6
94,12,2,5
95,9,4,9
96,10,4,10
97,7,3,10
98,6,1,9
99,9,2,5
100,5,4,10
